molecule_id,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings
hc_c42h24_0pent_1282,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1158,laa(a)laa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2144,aalalaaa,0,3,1,2,0,0.25,1,10
hc_c42h24_0pent_848,la()aa()la,2,3,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_105,aaaaaaa,0,7,0,0,0,0.0,0,9
hc_c42h24_0pent_1176,alaala()a,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_922,a()aaalaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4963,llaaalaa,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_3687,laa(a)la(),2,3,1,2,0,0.3333333333333333,0,10
hc_c34h20_0pent_236,aaaaal,0,5,1,1,0,0.16666666666666666,0,8
hc_c34h20_0pent_68,aa()aaa,1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_1,aaaaaaa(),1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_4184,la()a(a)al,2,4,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1135,laa()laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_482,aala(l)a,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_6453,aaa()alll,1,4,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_2325,alala()aa,1,3,1,2,0,0.2857142857142857,1,10
hc_c34h20_0pent_192,aaalaa,0,3,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_2712,a()alaaaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4658,llaalaaa,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_3581,laala()al,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3564,laa(l)ala,1,2,1,3,0,0.42857142857142855,0,10
hc_c38h22_0pent_1500,llaalal,0,2,2,1,1,0.5714285714285714,1,9
hc_c42h24_0pent_1311,aa()aa(l)a,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5812,lla(al)al,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_62,aa()a(a)aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3599,laala()la,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3846,la()alala,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_6393,alalllaa,0,2,3,1,1,0.5,1,10
hc_c42h24_0pent_1359,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c42h24_0pent_1648,aaa(a)ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6357,ala(a)lll,1,2,3,1,1,0.5714285714285714,0,10
hc_c38h22_0pent_1511,llaa()la,1,2,2,1,1,0.5,0,9
hc_c42h24_0pent_5996,llaaaa()l,1,4,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_6326,aa()lalll,1,2,3,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_4285,a()aaaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6488,alaallla,0,2,3,1,1,0.5,0,10
hc_c42h24_0pent_6299,lallalll,0,1,3,1,2,0.75,2,10
hc_c42h24_0pent_3676,aa(l)ala(),2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_3147,aaaa(a)la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5340,lalla(l)l,1,1,2,1,1,0.7142857142857143,1,10
hc_c42h24_0pent_4417,a()a()a()la,3,3,1,1,0,0.2,0,10
hc_c42h24_0pent_1281,aa()aa()la,2,4,1,1,0,0.16666666666666666,0,10
hc_c34h20_0pent_112,aaa()la,1,3,1,1,0,0.2,0,8
hc_c38h22_0pent_211,a()a()aaa,2,5,0,0,0,0.0,0,9
hc_c38h22_0pent_508,laa(l)la,1,2,1,3,0,0.5,0,9
hc_c42h24_0pent_5509,alaallal,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_3079,laaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_2615,aa()alaaa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_938,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_4639,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c42h24_0pent_6148,aaaalla(),1,4,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_1583,laaalll,0,3,3,1,1,0.5714285714285714,0,9
hc_c42h24_0pent_2114,laa(l)lal,1,2,1,4,0,0.5714285714285714,1,10
hc_c42h24_0pent_4887,allaaaaa,0,5,2,1,0,0.25,0,10
hc_c42h24_0pent_1711,alaaaa()l,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_106,aaaaaaa,0,7,0,0,0,0.0,0,9
hc_c34h20_0pent_313,aaaa()l,1,4,1,1,0,0.2,0,8
hc_c42h24_0pent_5433,aa()llala,1,2,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_4423,aa()a(a)la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_813,alaa()ala,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_275,aa()aa()aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_4142,laaalaal,0,3,1,3,0,0.375,0,10
hc_c42h24_0pent_1692,aaa()aala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1349,aaa(a)laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4379,laaa()aal,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5041,lla()laaa,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_1723,laa()aala,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6551,aa()lllaa,1,2,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_6333,aalallla,0,2,3,1,1,0.5,1,10
hc_c42h24_0pent_4172,aa(l)aala,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5441,aaa()llal,1,3,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_241,aaa()aaa(),2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_1847,la(l)aaaa,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5693,allaaaa(),1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_1842,aaaa(l)la,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_560,aa()aaaa(),2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3040,la()a()ala,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_5265,aa()lla()l,2,2,2,1,1,0.5,0,10
hc_c34h20_0pent_100,la()a()l,2,2,1,2,0,0.5,0,8
hc_c42h24_0pent_2397,la()laaaa,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1312,aaaa(l)aa,1,4,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_178,lalaaa,0,3,1,2,0,0.3333333333333333,1,8
hc_c42h24_0pent_2672,a()ala()a(),3,2,1,1,0,0.2,0,10
hc_c42h24_0pent_4698,lla(a)ala,1,3,2,1,1,0.42857142857142855,0,10
hc_c34h20_0pent_49,aa()aa(),2,4,0,0,0,0.0,0,8
hc_c42h24_0pent_5957,aallaall,0,2,2,2,0,0.5,0,10
hc_c34h20_0pent_59,aaaaa(),1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_1432,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_5813,lla(al)aa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_3099,aaa(a)aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_63,aaaaaa,0,6,0,0,0,0.0,0,8
hc_c42h24_0pent_2525,a()lalaal,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_531,aaaaaa()a,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_3940,aaaaa(l)a,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1624,aa(a)aala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6153,lla(a)aaa,1,5,2,1,0,0.2857142857142857,0,10
hc_c34h20_0pent_363,lla(l)a,1,1,2,1,1,0.6,0,8
hc_c42h24_0pent_3814,laa()laa(),2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_5817,lla(a)a()l,2,3,2,1,1,0.5,0,10
hc_c42h24_0pent_126,aaaaa()aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_1037,laa(la)aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_305,alaa(l)a,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_2863,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2775,a()aalaa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5014,allalala,0,1,2,1,1,0.5,2,10
hc_c34h20_0pent_403,alla()a,1,2,2,1,0,0.4,0,8
hc_c42h24_0pent_2139,a()lalaa(),2,2,1,2,0,0.3333333333333333,1,10
hc_c42h24_0pent_6055,allaaa()l,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2087,a()alalal,1,2,1,3,0,0.42857142857142855,2,10
hc_c42h24_0pent_4475,aa()a()la(),3,3,1,1,0,0.2,0,10
hc_c42h24_0pent_1423,aaalaaa(),1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4918,allaaaaa,0,5,2,1,0,0.25,0,10
hc_c42h24_0pent_955,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c42h24_0pent_704,aa()a(a)aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_1197,alaala()a,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4904,alla()aaa,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_5428,aaaallal,0,4,2,1,1,0.375,1,10
hc_c42h24_0pent_1949,ala(la)la,1,1,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_5457,aaallala,0,3,2,1,1,0.375,1,10
hc_c38h22_0pent_879,aaa()aal,1,5,1,1,0,0.16666666666666666,0,9
hc_c34h20_0pent_249,aaaala,0,4,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_2689,aala(a)aa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_844,aaa(a)al,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6286,aaalalll,0,3,3,1,1,0.5,1,10
hc_c38h22_0pent_1214,llaaaaa,0,5,2,1,0,0.2857142857142857,0,9
hc_c42h24_0pent_5498,a()aallal,1,3,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_3008,alaaalal,0,3,1,3,0,0.375,1,10
hc_c42h24_0pent_2507,aalalaaa,0,3,1,2,0,0.25,1,10
hc_c42h24_0pent_3781,alaalaal,0,2,1,3,0,0.375,0,10
hc_c42h24_0pent_3010,laaa()lal,1,3,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_3559,laa(la)al,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_4357,alaaaa()l,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2717,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c38h22_0pent_1022,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_6558,aaa(a)lll,1,4,3,1,0,0.42857142857142855,0,10
hc_c38h22_0pent_632,aalalaa,0,2,1,2,0,0.2857142857142857,1,9
hc_c38h22_0pent_1609,lalllaa,0,2,3,1,1,0.5714285714285714,1,9
hc_c42h24_0pent_5125,aallalla,0,2,2,2,0,0.5,1,10
hc_c42h24_0pent_3418,aaa()la()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_84,a()a()a(a)a,3,5,0,0,0,0.0,0,10
hc_c42h24_0pent_5825,lallaala,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_6571,aaalllaa,0,3,3,1,0,0.375,0,10
hc_c42h24_0pent_4529,aa()a(l)aa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_4267,aaalaaal,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_5610,llaa()a()a,2,4,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_4171,la()a()ala,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_5798,alla(a)aa,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_6134,aalla(a)a,1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2343,lala(a)aa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_978,aaa(a)aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_421,aaalll,0,3,3,1,0,0.5,0,8
hc_c42h24_0pent_718,aaaa()aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_6677,a()alllll,1,2,5,1,0,0.7142857142857143,0,10
hc_c42h24_0pent_4872,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c38h22_0pent_823,aaa()aal,1,5,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_62,aa()aaaa,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_4740,allaa()la,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_1269,aaa(la)aa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5399,lalla()la,1,1,2,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_2484,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_2320,aalalaaa,0,3,1,2,0,0.25,1,10
hc_c42h24_0pent_3827,ala()alal,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_4287,laaaaaal,0,6,1,2,0,0.25,0,10
hc_c42h24_0pent_1333,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_2289,alala()aa,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_6264,la()aalll,1,3,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_2166,lalaa(a)a,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_6062,llaaala(),1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2696,aaaa()ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4852,allaaa()a,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_1972,lalaalaa,0,2,1,3,0,0.375,1,10
hc_c42h24_0pent_3256,laaaa(l)a,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5161,llala(a)a,1,3,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_2989,la()aa(l)a,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_577,a()aaaaaa,1,7,0,0,0,0.0,0,10
hc_c38h22_0pent_1254,lla(a)aa,1,4,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_3508,a()aa(a)la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_4531,aa()a()a()l,3,4,1,1,0,0.2,0,10
hc_c42h24_0pent_4808,a()lla()aa,2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_2149,la(a)laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6043,allaaala,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_1707,laaaa()la,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_201,aaaa()aa,1,6,0,0,0,0.0,0,9
hc_c38h22_0pent_1025,aaaa()al,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6277,alalalll,0,1,3,1,1,0.625,2,10
hc_c42h24_0pent_1101,alaa(l)aa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3274,laaaalaa,0,4,1,2,0,0.25,0,10
hc_c34h20_0pent_51,aa()a()a,2,4,0,0,0,0.0,0,8
hc_c42h24_0pent_2316,lalaa()aa,1,4,1,2,0,0.2857142857142857,1,10
hc_c34h20_0pent_316,aaa(l)a,1,3,1,1,0,0.2,0,8
hc_c42h24_0pent_4064,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c38h22_0pent_1134,a()a(a)la,2,3,1,1,0,0.2,0,9
hc_c42h24_0pent_4463,aaaa(a)la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4790,aa()llaal,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2500,aalalaaa,0,3,1,2,0,0.25,1,10
hc_c42h24_0pent_6247,aaalllaa,0,3,3,1,0,0.375,0,10
hc_c42h24_0pent_2815,aaa(a())al,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5792,aallaaa(),1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_6218,la()allla,1,2,3,1,1,0.5714285714285714,0,10
hc_c30h18_0pent_80,aa()la,1,2,1,1,0,0.25,0,7
hc_c42h24_0pent_1470,a()a(a)aal,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2297,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_4156,a()la()aal,2,3,1,2,0,0.3333333333333333,0,10
hc_c34h20_0pent_301,a()a()la,2,2,1,1,0,0.25,0,8
hc_c42h24_0pent_270,a()aa()aa(),3,5,0,0,0,0.0,0,10
hc_c38h22_0pent_561,aalalaa,0,2,1,2,0,0.2857142857142857,1,9
hc_c34h20_0pent_329,llaaal,0,3,2,1,1,0.5,0,8
hc_c38h22_0pent_1651,a()lllaa,1,2,3,1,0,0.5,0,9
hc_c42h24_0pent_749,laaa()ala,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_449,aaa()ala,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_6161,lla(a)a()a,2,4,2,1,0,0.3333333333333333,0,10
hc_c38h22_0pent_1318,a()llala,1,1,2,1,1,0.5,1,9
hc_c38h22_0pent_386,aaala()a,1,3,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1048,la()a(a)la,2,3,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_572,ala()laa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_6312,allallla,0,1,3,1,2,0.625,1,10
hc_c42h24_0pent_561,aa()aa()aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_6272,aaalalll,0,3,3,1,1,0.5,1,10
hc_c42h24_0pent_695,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c34h20_0pent_6,aa()aaa,1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_1298,a()a()aa()l,3,4,1,1,0,0.2,0,10
hc_c42h24_0pent_6533,la()aalll,1,3,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_207,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c34h20_0pent_196,aala()a,1,2,1,1,0,0.2,0,8
hc_c42h24_0pent_2603,aaa(a)laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_1,aaaaa(),1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_599,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_6188,laaa()lll,1,3,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_665,aa(a)aa()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_2652,aala(a)aa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2883,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_2720,aaaa()ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3711,aa(l)alaa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6243,a()aallla,1,3,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_6107,alla(a)aa,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_6541,aa()lllaa,1,2,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_2226,lalaa()al,1,3,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_1516,aaaaala(),1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6236,a()aa()lll,2,3,3,1,0,0.5,0,10
hc_c38h22_0pent_1212,allaaaa,0,4,2,1,0,0.2857142857142857,0,9
hc_c42h24_0pent_267,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_2728,aaa(a)ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_968,laalaaa,0,3,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_5744,llaaa()aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_5802,alla()aa(),2,3,2,1,0,0.3333333333333333,0,10
hc_c38h22_0pent_957,la()alal,1,2,1,3,0,0.5,1,9
hc_c42h24_0pent_606,aaa()aaa(),2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_6408,aaalllaa,0,3,3,1,0,0.375,0,10
hc_c38h22_0pent_711,aala()a(),2,2,1,1,0,0.2,0,9
hc_c42h24_0pent_3696,laa()la()a,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1100,alaa(l)aa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_681,aa()aa()aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3285,a()aaaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_80,aaa()aa,1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_5717,llaaaa()a,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2210,lalaa(a)a,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_4362,alaaa()al,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_466,laaaa()l,1,4,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_2491,la()laaaa,1,4,1,2,0,0.2857142857142857,0,10
hc_c34h20_0pent_147,ala()la,1,1,1,2,0,0.4,0,8
hc_c42h24_0pent_1746,alaaaaal,0,5,1,2,0,0.25,0,10
hc_c38h22_0pent_634,alalaa(),1,2,1,2,0,0.3333333333333333,1,9
hc_c42h24_0pent_3442,a()a(a)ala,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5947,a()llaall,1,2,2,2,0,0.5714285714285714,0,10
hc_c38h22_0pent_48,aaaaaaa,0,7,0,0,0,0.0,0,9
hc_c42h24_0pent_4807,aalla()aa,1,3,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_784,la()aaal,1,4,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_3532,laa(l)aal,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_1832,la(l)aala,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_6449,aa()aalll,1,4,3,1,0,0.42857142857142855,0,10
hc_c38h22_0pent_1043,aaaa(l)a,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_2267,lala(a)aa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_2608,a()aa()laa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5052,aallalaa,0,2,2,1,1,0.375,1,10
hc_c42h24_0pent_1319,a()aa(l)aa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2969,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_1426,a()aalaa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_153,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c38h22_0pent_292,laa()la(),2,2,1,2,0,0.4,0,9
hc_c42h24_0pent_5929,allaalaa,0,2,2,1,1,0.375,0,10
hc_c42h24_0pent_5612,llaa()aaa,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_4727,llaalaal,0,2,2,1,1,0.5,0,10
hc_c42h24_0pent_4284,aaa()aaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1018,laa()laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5194,lla()laa(),2,2,2,1,1,0.5,0,10
hc_c38h22_0pent_464,aaa()aal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_832,laaa(a)la,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_696,aa()ala(),2,3,1,1,0,0.2,0,9
hc_c30h18_0pent_36,aaala,0,3,1,1,0,0.2,0,7
hc_c42h24_0pent_3719,alaala()a,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_818,a()laa()al,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_2457,la(a)la()l,2,2,1,3,0,0.5,0,10
hc_c42h24_0pent_3886,laaaaa()l,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_214,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c38h22_0pent_1245,allaala,0,2,2,1,1,0.42857142857142855,0,9
hc_c42h24_0pent_1223,aalaalaa,0,2,1,2,0,0.25,0,10
hc_c42h24_0pent_3127,aaaala()a,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_167,aa()aaaa,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_1133,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_615,a()a()aaaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3885,laa()aaal,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1625,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_2083,aa()lalal,1,2,1,3,0,0.42857142857142855,2,10
hc_c42h24_0pent_1517,aaa()aala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2853,aaaa(a)al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_981,aaaa()aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_742,aaa()ala,1,4,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_997,laa()laa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_4132,laaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_4663,llaala()l,1,2,2,1,1,0.5714285714285714,0,10
hc_c34h20_0pent_408,aalla(),1,2,2,1,0,0.4,0,8
hc_c42h24_0pent_2924,alaaaala,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_4288,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_2239,alala()a(),2,2,1,2,0,0.3333333333333333,1,10
hc_c42h24_0pent_2277,a()lala()a,2,2,1,2,0,0.3333333333333333,1,10
hc_c42h24_0pent_4615,allaaala,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_3300,alaaaaal,0,5,1,2,0,0.25,0,10
hc_c42h24_0pent_4106,alaaala(),1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2741,aaa()alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6475,a()aallla,1,3,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_6323,alalllaa,0,2,3,1,1,0.5,1,10
hc_c42h24_0pent_1731,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_4748,llaa(a)la,1,3,2,1,1,0.42857142857142855,0,10
