molecule_id smiles
hc_c46h26_0pent_10197 c1ccc2c(c1)ccc1cc3c(ccc4c5c6ccccc6ccc5c5c6ccccc6c6c7ccccc7ccc6c5c34)cc12
hc_c46h26_0pent_25954 c1ccc2cc3cc4cc5c(ccc6c7ccc8cc9ccc%10ccccc%10c9cc8c7c7ccccc7c56)cc4cc3cc2c1
hc_c42h24_0pent_6183 c1ccc2cc3cc4cc5c(ccc6ccc7ccc8cc9ccc%10ccccc%10c9cc8c7c65)cc4cc3cc2c1
hc_c46h26_0pent_11414 c1ccc2cc3c(ccc4c3ccc3c5cc6c7ccccc7c7cc8ccccc8cc7c6cc5c5ccccc5c43)cc2c1
hc_c46h26_0pent_24212 c1ccc2cc3cc4c(ccc5c4c4ccc6ccccc6c4c4ccc6c7ccccc7c7ccccc7c6c45)cc3cc2c1
hc_c42h24_0pent_2072 c1ccc2c(c1)ccc1cc3c(ccc4cc5c6cc7ccc8ccccc8c7cc6c6ccccc6c5cc43)cc12
hc_c46h26_0pent_9932 c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5c6ccccc6c6c7ccccc7c7ccccc7c6c5c4cc3ccc21
hc_c46h26_0pent_22055 c1ccc2c(c1)ccc1c3ccc4cc5cc6c7ccccc7c7ccccc7c6cc5cc4c3c3ccc4ccccc4c3c21
hc_c46h26_0pent_16097 c1ccc2cc3c(ccc4c5ccccc5c5c6cc7c(ccc8ccc9c%10ccccc%10ccc9c87)cc6ccc5c34)cc2c1
hc_c46h26_0pent_20546 c1ccc2cc3cc4c(ccc5cc6c(ccc7c6ccc6ccc8c(ccc9ccc%10ccccc%10c98)c67)cc54)cc3cc2c1
hc_c46h26_0pent_10513 c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3ccc4cc5c(ccc6ccc7ccc8ccccc8c7c65)cc4c3c12
hc_c46h26_0pent_3826 c1ccc2cc3c(cc2c1)c1c2cc4c(ccc5ccc6ccccc6c54)cc2ccc1c1ccc2c4ccccc4ccc2c13
hc_c46h26_0pent_18402 c1ccc2cc3c(ccc4cc5cc6c(ccc7ccc8cc9cc%10ccc%11ccccc%11c%10cc9cc8c76)cc5cc43)cc2c1
hc_c42h24_0pent_6487 c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4cc5cc6ccc7ccccc7c6cc5cc4cc2ccc31
hc_c46h26_0pent_13498 c1ccc2cc3c(ccc4c5cc6c(ccc7ccccc76)cc5c5c(ccc6c7ccccc7c7ccccc7c65)c34)cc2c1
hc_c46h26_0pent_18405 c1ccc2cc3cc4c(ccc5c6ccccc6c6cc7cc8c(ccc9cc%10ccccc%10cc98)cc7cc6c45)cc3cc2c1
hc_c46h26_0pent_6136 c1ccc2c(c1)ccc1cc3ccc4ccc5c(ccc6ccc7c8ccccc8c8ccc9ccccc9c8c7c65)c4c3cc12
hc_c46h26_0pent_26201 c1ccc2cc3c(ccc4c5cc6cc7cc8c(ccc9ccc%10ccc%11ccccc%11c%10c98)cc7cc6cc5ccc34)cc2c1
hc_c46h26_0pent_14451 c1ccc2c(c1)ccc1cc3c(ccc4c5cc6c(ccc7c8ccc9ccccc9c8c8ccccc8c67)cc5ccc34)cc12
hc_c46h26_0pent_14944 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3c(ccc4c5ccccc5c5cc6ccccc6cc5c43)c21
hc_c46h26_0pent_21989 c1ccc2cc3c(ccc4ccc5ccc6cc7cc8ccc9cc%10c(ccc%11ccccc%11%10)cc9c8cc7cc6c5c43)cc2c1
hc_c46h26_0pent_17651 c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4ccccc4c2c2c(ccc4ccc5ccc6ccccc6c5c42)c31
hc_c34h20_0pent_204 c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5ccc6ccccc6c5c34)cc12
hc_c46h26_0pent_24535 c1ccc2cc3cc4c(ccc5c4ccc4ccc6c7ccccc7c7cc8c(ccc9ccccc98)cc7c6c45)cc3cc2c1
hc_c38h22_0pent_848 c1ccc2cc3c(ccc4c3ccc3c4ccc4c3ccc3c4ccc4ccc5ccccc5c43)cc2c1
hc_c46h26_0pent_26195 c1ccc2cc3c(ccc4cc5cc6cc7c8ccccc8c8c9cc%10ccccc%10cc9ccc8c7cc6cc5cc43)cc2c1
hc_c42h24_0pent_3118 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccc4ccc5ccc6ccccc6c5c4c3ccc21
hc_c46h26_0pent_21626 c1ccc2cc3c(ccc4cc5cc6c(ccc7c6c6ccccc6c6c8ccccc8c8ccccc8c76)cc5cc43)cc2c1
hc_c42h24_0pent_2842 c1ccc2cc3c(ccc4c5ccc6ccc7ccc8ccccc8c7c6c5c5c6ccccc6ccc5c34)cc2c1
hc_c46h26_0pent_19357 c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccccc6c6c7ccc8ccc9ccccc9c8c7ccc6c45)cc3cc12
hc_c46h26_0pent_4853 c1ccc2c(c1)ccc1ccc3c(ccc4ccc5cc6c(cc5c43)c3ccccc3c3ccc4ccc5ccccc5c4c36)c12
hc_c46h26_0pent_10794 c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5cc6ccc7ccc8ccc9ccccc9c8c7c6cc5c43)cc2c1
hc_c46h26_0pent_26549 c1ccc2cc3cc4cc5cc6c(ccc7ccc8cc9c%10ccccc%10c%10ccccc%10c9cc8c76)cc5cc4cc3cc2c1
hc_c46h26_0pent_2858 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccccc4c4cc5c(ccc6c7ccccc7ccc56)cc4c2c13
hc_c42h24_0pent_942 c1ccc2c(c1)ccc1cc3ccc4ccc5ccc6c7ccccc7c7c8ccccc8ccc7c6c5c4c3cc12
hc_c38h22_0pent_321 c1ccc2cc3c(ccc4ccc5cc6c(ccc7ccc8c9ccccc9ccc8c76)cc5c43)cc2c1
hc_c46h26_0pent_9361 c1ccc2cc3c(ccc4cc5c6ccccc6c6ccc7c(ccc8ccc9c%10ccccc%10ccc9c87)c6c5cc43)cc2c1
hc_c46h26_0pent_18891 c1ccc2cc3c(ccc4ccc5cc6cc7ccc8ccc9c%10ccc%11ccccc%11c%10ccc9c8c7cc6cc5c43)cc2c1
hc_c42h24_0pent_1358 c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5ccc6c7ccccc7c7ccccc7c6c5c4cc3ccc21
hc_c46h26_0pent_9600 c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5cc6ccc7cc8ccc9ccccc9c8cc7c6cc5c34)cc2c1
hc_c42h24_0pent_4528 c1ccc2cc3c(cc2c1)c1c2ccccc2c2ccccc2c1c1c2ccccc2c2c4ccccc4ccc2c31
hc_c46h26_0pent_8360 c1ccc2cc3c(ccc4cc5c(ccc6c7c8cc9ccccc9cc8ccc7c7c8ccccc8ccc7c56)cc43)cc2c1
hc_c46h26_0pent_20507 c1ccc2cc3cc4c(ccc5cc6c(cc54)c4c5ccccc5c5ccccc5c4c4ccc5ccccc5c64)cc3cc2c1
hc_c46h26_0pent_12062 c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccc6c7ccccc7ccc6c5c5ccc6ccccc6c5c4c3cc12
hc_c42h24_0pent_4294 c1ccc2c(c1)ccc1c2ccc2ccc3ccc4c5cc6ccc7ccc8ccccc8c7c6cc5ccc4c3c21
hc_c46h26_0pent_12462 c1ccc2cc3c(ccc4c3ccc3c4c4ccccc4c4c5cc6ccccc6cc5c5ccc6ccccc6c5c34)cc2c1
hc_c22h14_0pent_6 c1ccc2cc3c(ccc4cc5ccccc5cc43)cc2c1
hc_c46h26_0pent_25107 c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5cc6cc7cc8c(ccc9ccccc98)cc7cc6cc5c43)cc2c1
hc_c42h24_0pent_2447 c1ccc2cc3c(ccc4cc5ccc6cc7c(ccc8c9ccccc9c9ccccc9c78)cc6c5cc43)cc2c1
hc_c42h24_0pent_4478 c1ccc2c(c1)ccc1c3cc4c(cc3c3ccccc3c21)c1ccccc1c1ccc2ccc3ccccc3c2c14
hc_c46h26_0pent_25576 c1ccc2cc3c(cc2c1)c1cc2cc4cc5c6ccccc6c6ccccc6c5cc4cc2cc1c1ccc2ccccc2c13
hc_c46h26_0pent_7698 c1ccc2c(c1)ccc1cc3ccc4cc5c(ccc6cc7ccc8c(ccc9c%10ccccc%10ccc98)c7cc65)cc4c3cc12
hc_c46h26_0pent_10917 c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccccc5c5cc6ccc7ccc8ccccc8c7c6cc5c34)cc2c1
hc_c46h26_0pent_26347 c1ccc2cc3cc4cc5c(ccc6c5ccc5ccc7c8ccc9cc%10ccccc%10cc9c8ccc7c56)cc4cc3cc2c1
hc_c46h26_0pent_7435 c1ccc2cc3c(ccc4ccc5cc6c(cc5c43)c3ccc4ccc5ccccc5c4c3c3cc4ccccc4cc63)cc2c1
hc_c38h22_0pent_1523 c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6ccc7c8ccccc8ccc7c65)c4cc3cc12
hc_c46h26_0pent_15064 c1ccc2cc3c(cc2c1)c1ccccc1c1c3c2ccccc2c2ccc3c(ccc4ccc5ccc6ccccc6c5c43)c21
hc_c46h26_0pent_12711 c1ccc2cc3c(ccc4c3ccc3c4ccc4c3ccc3ccc5ccc6cc7c(ccc8ccccc87)cc6c5c34)cc2c1
hc_c46h26_0pent_13693 c1ccc2cc3c(ccc4c5cc6ccc7ccc8c9ccc%10c%11ccccc%11ccc%10c9ccc8c7c6cc5ccc34)cc2c1
hc_c46h26_0pent_8475 c1ccc2cc3c(ccc4cc5c6ccccc6c6c7c8ccccc8ccc7c7c8ccccc8ccc7c6c5cc43)cc2c1
hc_c46h26_0pent_5785 c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccccc2c2c4c5ccccc5c5ccccc5c4c4ccccc4c2c31
hc_c42h24_0pent_4139 c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6c6ccccc6c5c43)cc2c1
hc_c42h24_0pent_3386 c1ccc2cc3c(cc2c1)c1ccc2c(ccc4ccc5ccccc5c42)c1c1c2ccccc2c2ccccc2c31
hc_c46h26_0pent_4355 c1ccc2cc3c(ccc4c5ccc6ccc7ccccc7c6c5c5cc6ccc7c8ccccc8ccc7c6cc5c34)cc2c1
hc_c46h26_0pent_1056 c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2c3ccc4ccc5c6ccccc6ccc5c4c3c3ccccc3c12
hc_c38h22_0pent_35 c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4ccccc4c4ccccc4c3c12
hc_c46h26_0pent_9740 c1ccc2cc3c(ccc4cc5ccc6c7ccccc7c7ccc8cc9ccc%10ccccc%10c9cc8c7c6c5cc43)cc2c1
hc_c46h26_0pent_26334 c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1c5ccc2ccc3c4cc5ccccc5cc4ccc3c21
hc_c46h26_0pent_3901 c1ccc2cc3c(ccc4ccc5ccc6cc7c(ccc8ccc9cc%10ccc%11ccccc%11c%10cc9c87)cc6c5c43)cc2c1
hc_c46h26_0pent_19241 c1ccc2cc3cc4c(ccc5ccc6c7ccc8c9ccccc9c9c%10ccccc%10ccc9c8c7ccc6c54)cc3cc2c1
hc_c42h24_0pent_2757 c1ccc2c(c1)ccc1c3cc4c(ccc5c6c7ccccc7ccc6c6c7ccccc7ccc6c45)cc3ccc21
hc_c46h26_0pent_11580 c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5c(ccc6ccc7ccccc7c65)cc4c2c2ccccc2c31
hc_c46h26_0pent_23059 c1ccc2c(c1)ccc1cc3cc4c(ccc5c4c4ccc6ccccc6c4c4c6ccccc6c6ccccc6c54)cc3cc12
hc_c46h26_0pent_19255 c1ccc2cc3cc4c(ccc5c6ccccc6c6c7ccc8c9cc%10ccccc%10cc9ccc8c7ccc6c45)cc3cc2c1
hc_c38h22_0pent_608 c1ccc2c(c1)ccc1ccc3cc4c(ccc5cc6c(ccc7ccc8ccccc8c76)cc54)cc3c12
hc_c46h26_0pent_12131 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1ccc1c3ccccc3c3c(ccc4ccc5ccccc5c43)c12
hc_c42h24_0pent_608 c1ccc2c(c1)ccc1c3ccc4c(ccc5c6c7ccccc7ccc6c6ccccc6c45)c3c3ccccc3c21
hc_c42h24_0pent_3519 c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5c4ccc4ccc6ccc7ccccc7c6c45)c3cc12
hc_c46h26_0pent_12644 c1ccc2cc3c(ccc4ccc5c6ccc7c8cc9c%10ccccc%10c%10ccccc%10c9cc8ccc7c6ccc5c43)cc2c1
hc_c46h26_0pent_15448 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1ccc1ccc3c4cc5c(ccc6ccccc65)cc4ccc3c12
hc_c46h26_0pent_2593 c1ccc2cc3c(ccc4ccc5ccc6ccc7c(ccc8c9ccccc9c9c%10ccccc%10ccc9c87)c6c5c43)cc2c1
hc_c42h24_0pent_3762 c1ccc2c(c1)ccc1cc3ccc4c5cc6c(ccc7ccc8ccc9ccccc9c8c76)cc5ccc4c3cc12
hc_c46h26_0pent_6985 c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c2ccc4c5ccccc5ccc4c2c2c4ccccc4ccc2c31
hc_c46h26_0pent_25789 c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc4cc2cc13
hc_c46h26_0pent_26352 c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccc2ccc3c4ccccc4ccc3c2c1c1ccc2ccccc2c51
hc_c46h26_0pent_16240 c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccccc2c2c4cc5ccc6ccccc6c5cc4ccc2c31
hc_c42h24_0pent_3475 c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1c4ccc2c1ccc1ccc3ccccc3c12
hc_c38h22_0pent_1101 c1ccc2cc3c(ccc4c3ccc3ccc5ccc6c7ccc8ccccc8c7ccc6c5c34)cc2c1
hc_c46h26_0pent_8413 c1ccc2c(c1)ccc1cc3ccc4cc5c(cc4c3cc12)c1c2ccccc2ccc1c1c5ccc2ccc3ccccc3c21
hc_c46h26_0pent_8767 c1ccc2cc3c(ccc4cc5c(cc43)c3ccc4c6ccccc6ccc4c3c3ccc4c6ccccc6ccc4c53)cc2c1
hc_c46h26_0pent_23272 c1ccc2cc3c(ccc4c5cc6cc7ccc8c9ccccc9c9ccccc9c8c7cc6cc5c5ccccc5c34)cc2c1
hc_c46h26_0pent_5361 c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6ccc7c8ccccc8ccc7c6c6ccccc6c5c34)cc2c1
hc_c46h26_0pent_6422 c1ccc2c(c1)ccc1cc3c(cc12)c1cc2c(ccc4ccccc42)cc1c1c2c4ccccc4ccc2c2ccccc2c31
hc_c46h26_0pent_11864 c1ccc2cc3c(cc2c1)c1ccc2c4ccc5ccc6ccccc6c5c4ccc2c1c1ccc2ccc4ccccc4c2c31
hc_c46h26_0pent_4108 c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1ccc2cc4c(ccc5c4ccc4c6ccccc6ccc45)cc2c13
hc_c46h26_0pent_11911 c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5c6ccccc6c6c(ccc7ccc8ccccc8c76)c5cc4c3ccc12
hc_c46h26_0pent_17921 c1ccc2cc3cc4c(ccc5ccc6ccc7cc8c(ccc9c8ccc8c%10ccccc%10ccc89)cc7c6c54)cc3cc2c1
hc_c46h26_0pent_13839 c1ccc2cc3c(ccc4cc5c(ccc6c7cc8ccc9cc%10ccc%11ccccc%11c%10cc9c8cc7ccc56)cc43)cc2c1
hc_c46h26_0pent_2859 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4cc5c(ccc6c7ccccc7c7ccccc7c56)cc4c2c13
hc_c46h26_0pent_17493 c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c2ccccc2c2ccc4ccc5ccc6ccccc6c5c4c2c31
hc_c42h24_0pent_2763 c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c5ccc5ccc6ccc7ccccc7c6c54)cc3ccc21
hc_c46h26_0pent_8743 c1ccc2c(c1)ccc1cc3c4cc5c(ccc6c5ccc5c7ccccc7ccc56)cc4c4ccc5ccccc5c4c3cc12
hc_c46h26_0pent_12132 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1ccc1c3ccc4ccccc4c3c3c4ccccc4ccc3c21
hc_c38h22_0pent_1512 c1ccc2cc3cc4c(ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6ccc45)cc3cc2c1
hc_c42h24_0pent_466 c1ccc2c(c1)ccc1c3ccccc3c3c4ccccc4c4c(ccc5c6ccccc6c6ccccc6c54)c3c21
hc_c46h26_0pent_20157 c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1cc2ccc3c(ccc5ccc6cc7ccccc7cc6c53)c2cc41
hc_c46h26_0pent_11185 c1ccc2cc3c(ccc4c5ccc6ccc7c(ccc8c9ccccc9c9ccccc9c87)c6c5c5ccccc5c34)cc2c1
hc_c46h26_0pent_9618 c1ccc2cc3c(ccc4cc5ccc6c7ccccc7c7cc8ccc9ccc%10ccccc%10c9c8cc7c6c5cc43)cc2c1
hc_c46h26_0pent_10334 c1ccc2c(c1)ccc1c2ccc2c1ccc1c3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3c3ccccc3c21
hc_c46h26_0pent_13295 c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccccc1c1c2ccc3ccccc3c2c2c3ccccc3ccc2c41
hc_c46h26_0pent_9907 c1ccc2c(c1)ccc1ccc3c4cc5c6ccccc6c6c(ccc7c8ccccc8c8ccccc8c76)c5cc4ccc3c12
hc_c42h24_0pent_1130 c1ccc2cc3c(ccc4ccc5cc6c(cc5c43)c3ccccc3c3ccc4cc5ccccc5cc4c36)cc2c1
hc_c42h24_0pent_2337 c1ccc2cc3c(cc2c1)c1cc2c(ccc4c2ccc2c5ccccc5ccc24)cc1c1ccc2ccccc2c13
hc_c46h26_0pent_409 c1ccc2c(c1)ccc1c2ccc2ccc3c4c5ccccc5ccc4c4c(ccc5c6ccccc6c6ccccc6c54)c3c21
hc_c46h26_0pent_20568 c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccc3c5cc6ccccc6cc5ccc3c2cc1c1ccc2ccccc2c14
hc_c46h26_0pent_15965 c1ccc2cc3c(ccc4c5ccccc5c5c6cc7c8ccccc8c8ccccc8c7cc6c6ccccc6c5c34)cc2c1
hc_c46h26_0pent_13050 c1ccc2c(c1)ccc1c3cc4ccc5c6ccc7ccc8ccccc8c7c6c6ccccc6c5c4cc3c3ccccc3c21
hc_c46h26_0pent_13564 c1ccc2cc3c(ccc4c5cc6ccccc6cc5c5c(ccc6ccc7c(ccc8ccc9ccccc9c87)c65)c34)cc2c1
hc_c46h26_0pent_22931 c1ccc2cc3cc4c(ccc5c4ccc4c5c5ccccc5c5ccc6ccc7ccc8ccccc8c7c6c54)cc3cc2c1
hc_c34h20_0pent_88 c1ccc2cc3c(ccc4ccc5ccc6cc7c(ccc8ccccc87)cc6c5c43)cc2c1
hc_c46h26_0pent_25046 c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3c4ccccc4ccc3c3ccccc3c2c15
hc_c46h26_0pent_25949 c1ccc2cc3cc4cc5c(ccc6c5ccc5c7cc8c(ccc9ccc%10ccccc%10c98)cc7ccc56)cc4cc3cc2c1
hc_c46h26_0pent_8642 c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c(ccc5ccc6c7ccccc7c7ccccc7c6c54)c2cc31
hc_c46h26_0pent_7385 c1ccc2cc3c(ccc4ccc5cc6c(ccc7cc8ccc9ccc%10ccc%11ccccc%11c%10c9c8cc76)cc5c43)cc2c1
hc_c46h26_0pent_12265 c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccc6c(ccc7ccc8ccccc8c76)c5c5ccccc5c34)cc2c1
hc_c46h26_0pent_13096 c1ccc2c(c1)c1ccccc1c1c3ccc4cc5c6ccccc6c6c7ccccc7c7ccccc7c6c5cc4c3ccc21
hc_c42h24_0pent_1254 c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1ccc2c3ccccc3c3ccccc3c2c14
hc_c42h24_0pent_5305 c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccc3ccccc3c2cc1c1c2ccccc2c2ccccc2c41
hc_c46h26_0pent_3103 c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccc6ccc7c8ccc9ccccc9c8ccc7c6c5c4cc3ccc21
hc_c42h24_0pent_2609 c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5c6ccccc6c6ccc7ccccc7c6c5c4cc3ccc21
hc_c46h26_0pent_10951 c1ccc2cc3c(ccc4ccc5c(ccc6c7cc8ccccc8cc7c7c(ccc8ccc9ccccc9c87)c65)c43)cc2c1
hc_c46h26_0pent_18256 c1ccc2cc3cc4c(ccc5ccc6cc7ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c8c7cc6c54)cc3cc2c1
hc_c42h24_0pent_4220 c1ccc2cc3c(ccc4c3ccc3ccc5cc6c(cc5c34)c3ccccc3c3ccc4ccccc4c36)cc2c1
hc_c42h24_0pent_641 c1ccc2c(c1)ccc1c3ccc4ccccc4c3c3c4ccc5ccc6ccc7ccccc7c6c5c4ccc3c21
hc_c46h26_0pent_26265 c1ccc2cc3cc4c(ccc5c6cc7cc8cc9ccc%10c%11ccccc%11ccc%10c9cc8cc7cc6ccc45)cc3cc2c1
hc_c46h26_0pent_14601 c1ccc2cc3c(ccc4cc5ccc6c7cc8ccccc8cc7c7c(ccc8ccc9ccccc9c87)c6c5cc43)cc2c1
hc_c46h26_0pent_775 c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3c(c4ccccc4c4c5c6ccccc6ccc5c5ccccc5c34)c12
hc_c46h26_0pent_16664 c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5cc6c7ccccc7c7cc8ccccc8cc7c6cc5c34)cc2c1
hc_c46h26_0pent_1538 c1ccc2c(c1)ccc1c3ccc4c5c6ccccc6ccc5c5c(ccc6ccc7ccccc7c65)c4c3c3ccccc3c21
hc_c42h24_0pent_6156 c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1ccc2ccc3ccc5ccccc5c3c2c41
hc_c46h26_0pent_18660 c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1ccc2cc4cc5ccc6ccc7ccccc7c6c5cc4cc2c13
hc_c46h26_0pent_5521 c1ccc2cc3c(ccc4ccc5c(ccc6c5c5ccccc5c5c7ccc8ccccc8c7c7ccccc7c65)c43)cc2c1
hc_c46h26_0pent_913 c1ccc2c(c1)ccc1c2ccc2ccc3c(c4ccccc4c4c5ccc6ccccc6c5c5c6ccccc6ccc5c34)c21
hc_c46h26_0pent_11829 c1ccc2cc3c(cc2c1)c1ccc2c4ccc5ccccc5c4ccc2c1c1c2c4ccccc4ccc2c2ccccc2c31
hc_c46h26_0pent_20145 c1ccc2cc3cc4c(ccc5cc6ccc7c8c9ccccc9ccc8c8ccc9ccccc9c8c7c6cc54)cc3cc2c1
hc_c46h26_0pent_12054 c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2c4ccc5ccccc5c4ccc2c1c1c3ccc2ccc3ccccc3c21
hc_c46h26_0pent_21279 c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccc3ccc5ccccc5c3c2cc1c1cc2ccc3ccccc3c2cc41
hc_c46h26_0pent_3441 c1ccc2cc3c(ccc4ccc5ccc6c7c(ccc8c7ccc7ccc9ccccc9c78)c7ccccc7c6c5c43)cc2c1
hc_c38h22_0pent_1199 c1ccc2cc3cc4c(ccc5ccc6ccc7ccc8ccc9ccccc9c8c7c6c54)cc3cc2c1
hc_c46h26_0pent_19542 c1ccc2cc3cc4c(ccc5c6c7ccccc7ccc6c6c7cc8ccc9ccccc9c8cc7ccc6c45)cc3cc2c1
hc_c46h26_0pent_5205 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccccc4c4ccc5c6ccc7ccccc7c6ccc5c4c2c13
hc_c46h26_0pent_20351 c1ccc2c(c1)ccc1cc3cc4c(ccc5cc6cc7c8ccccc8c8ccc9ccccc9c8c7cc6cc54)cc3cc12
hc_c46h26_0pent_22529 c1ccc2cc3cc4c(ccc5c4ccc4c6cc7ccc8ccc9ccc%10ccccc%10c9c8c7cc6ccc45)cc3cc2c1
hc_c46h26_0pent_25807 c1ccc2cc3c(ccc4cc5cc6cc7c8ccccc8c8cc9ccc%10ccccc%10c9cc8c7cc6cc5cc43)cc2c1
hc_c42h24_0pent_1090 c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccc4ccccc4c2c2cc4ccccc4cc2c31
hc_c42h24_0pent_1676 c1ccc2cc3c(ccc4ccc5c(ccc6ccc7c8ccccc8c8ccc9ccccc9c8c7c65)c43)cc2c1
hc_c46h26_0pent_1804 c1ccc2c(c1)ccc1c3ccc4ccccc4c3c3c4ccc5c(ccc6c7ccccc7c7ccccc7c65)c4ccc3c21
hc_c46h26_0pent_14753 c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4c(ccc5cc6c(ccc7ccccc76)cc54)cc2c2ccccc2c31
hc_c46h26_0pent_13210 c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccc4ccccc4c2c1c1c2ccc4ccccc4c2c2ccccc2c31
hc_c46h26_0pent_11446 c1ccc2cc3c(ccc4cc5c(cc43)c3ccccc3c3c5ccc4c5cc6ccccc6cc5c5ccccc5c43)cc2c1
hc_c46h26_0pent_20959 c1ccc2cc3cc4c(ccc5cc6c(ccc7ccc8ccc9c%10ccccc%10c%10ccccc%10c9c8c76)cc54)cc3cc2c1
hc_c46h26_0pent_26117 c1ccc2c(c1)ccc1cc3cc4cc5c(cc4cc3cc12)c1ccc2c3ccccc3ccc2c1c1ccc2ccccc2c51
hc_c46h26_0pent_16350 c1ccc2cc3c(ccc4c3ccc3ccc5cc6c(ccc7ccc8ccc9cc%10ccccc%10cc9c8c76)cc5c34)cc2c1
hc_c46h26_0pent_13239 c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccccc2c1c1c3ccc2c3ccccc3c3ccc4ccccc4c3c21
hc_c42h24_0pent_9 c1ccc2c(c1)ccc1ccc3ccc4c5ccccc5c5c6c7ccccc7ccc6c6ccccc6c5c4c3c12
hc_c46h26_0pent_130 c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccc4ccc5ccc6ccccc6c5c4c3c3c4ccccc4ccc3c12
hc_c46h26_0pent_10487 c1ccc2cc3c(ccc4c5ccc6ccc7ccccc7c6c5c5ccc6c7ccccc7c7ccccc7c6c5c34)cc2c1
hc_c46h26_0pent_7882 c1ccc2cc3c(ccc4cc5c6cc7c(ccc8ccccc87)cc6c6ccc7ccc8ccccc8c7c6c5cc43)cc2c1
hc_c46h26_0pent_22351 c1ccc2cc3c(ccc4ccc5c6ccc7cc8cc9c(ccc%10c%11ccccc%11ccc9%10)cc8cc7c6ccc5c43)cc2c1
hc_c46h26_0pent_8153 c1ccc2c(c1)ccc1cc3c4ccccc4c4cc5c(ccc6c5ccc5c7ccc8ccccc8c7ccc65)cc4c3cc12
