molecule_id,smiles,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings,HOMO_eV,LUMO_eV,GAP_eV,Dipmom_Debye,Etot_eV,Etot_pos_eV,Etot_neg_eV,aEA_eV,aIP_eV
hc_c42h24_0pent_2191,c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5cc6ccc7ccc8ccccc8c7c6cc5c4cc3ccc21,aalalaaa,0,3,1,2,0,0.25,1,10,-5.376,-1.9,3.476,0.118,-43888.416,-43882.052,-43889.328,-0.913,6.364
hc_c42h24_0pent_3050,c1ccc2cc3c(ccc4c5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5c5ccccc5c34)cc2c1,laa()alaa,1,3,1,2,0,0.2857142857142857,0,10,-5.207,-2.094,3.113,0.175,-43887.487,-43881.27,-43888.605,-1.118,6.217
hc_c42h24_0pent_3733,c1ccc2c(c1)ccc1cc3c(ccc4c5cc6c(ccc7ccccc76)cc5c5ccc6ccccc6c5c34)cc12,ala(a)ala,1,3,1,2,0,0.2857142857142857,0,10,-5.257,-1.988,3.268,0.119,-43888.08,-43881.83,-43889.103,-1.023,6.25
hc_c42h24_0pent_5382,c1ccc2c(c1)ccc1cc3c(ccc4cc5cc6c(ccc7ccc8c9ccccc9ccc8c76)cc5cc43)cc12,aaallala,0,3,2,1,1,0.375,1,10,-5.153,-2.193,2.96,0.054,-43888.272,-43882.107,-43889.475,-1.203,6.165
hc_c42h24_0pent_1057,c1ccc2cc3c(ccc4c5ccccc5c5cc6ccc7ccc8ccc9ccccc9c8c7c6cc5c34)cc2c1,laa()laaa,1,3,1,2,0,0.2857142857142857,0,10,-5.12,-2.046,3.074,0.425,-43887.491,-43881.309,-43888.468,-0.977,6.182
hc_c42h24_0pent_1061,c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1ccc2cc4ccc5ccc6ccccc6c5c4cc2c31,aalaa(l)a,1,2,1,2,0,0.2857142857142857,0,10,-5.103,-2.14,2.963,0.283,-43887.624,-43881.502,-43888.765,-1.142,6.122
hc_c42h24_0pent_4809,c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1ccc2c3ccccc3c3ccccc3c2c14,alla()aa(),2,3,2,1,0,0.3333333333333333,0,10,-5.169,-2.108,3.062,0.044,-43887.997,-43881.767,-43889.091,-1.094,6.23
hc_c38h22_0pent_941,c1ccc2cc3c(ccc4c5ccc6ccc7ccccc7c6c5c5ccc6ccccc6c5c34)cc2c1,aaa(a)al,1,5,1,1,0,0.1666666666666666,0,9,-5.221,-1.996,3.225,0.186,-39712.024,-39705.732,-39712.986,-0.962,6.293
hc_c42h24_0pent_1249,c1ccc2cc3c(ccc4ccc5cc6c7ccccc7c7ccc8cc9ccccc9cc8c7c6cc5c43)cc2c1,laa()laal,1,2,1,3,0,0.4285714285714285,0,10,-5.089,-2.105,2.984,0.459,-43887.657,-43881.515,-43888.821,-1.164,6.142
hc_c42h24_0pent_3260,c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5c7ccc8cc9ccccc9cc8c7ccc65)cc43)cc2c1,laaaalal,0,4,1,3,0,0.375,1,10,-5.324,-1.976,3.348,0.103,-43888.509,-43882.226,-43889.555,-1.045,6.283
hc_c42h24_0pent_3600,c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4ccc5cc6c(ccc7ccccc76)cc5c4cc2ccc31,la()alala,1,2,1,3,0,0.4285714285714285,1,10,-5.272,-2.02,3.252,0.122,-43888.289,-43882.031,-43889.348,-1.059,6.259
hc_c42h24_0pent_1580,c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1ccc2c(ccc4c5ccccc5c5ccccc5c42)c13,a()aaa()la,2,4,1,1,0,0.1666666666666666,0,10,-5.382,-1.849,3.533,0.03,-43888.033,-43881.645,-43888.904,-0.872,6.387
hc_c42h24_0pent_2283,c1ccc2c(c1)ccc1cc3c(ccc4cc5c(cc43)c3c4ccccc4ccc3c3ccc4ccccc4c35)cc12,alala(a)a,1,3,1,2,0,0.2857142857142857,1,10,-5.339,-1.909,3.43,0.212,-43888.155,-43881.816,-43889.085,-0.93,6.34
hc_c42h24_0pent_1147,c1ccc2c(c1)ccc1c3cc4ccc5ccc6cc7c(ccc8ccc9ccccc9c87)cc6c5c4cc3ccc21,aalaalaa,0,2,1,2,0,0.25,0,10,-5.182,-2.167,3.014,0.067,-43888.044,-43881.861,-43889.226,-1.182,6.183
hc_c38h22_0pent_1009,c1ccc2cc3c(ccc4cc5ccc6c7cc8c(ccc9ccccc98)cc7ccc6c5cc43)cc2c1,alaalal,0,2,1,3,0,0.4285714285714285,1,9,-5.331,-1.975,3.356,0.045,-39713.301,-39706.949,-39714.282,-0.98,6.353
hc_c34h20_0pent_56,c1ccc2c(c1)ccc1c2ccc2c1ccc1c3ccccc3c3c4ccccc4ccc3c21,aaaa()a,1,5,0,0,0,0.0,0,8,-5.465,-1.743,3.721,0.046,-35537.506,-35530.961,-35538.205,-0.699,6.545
hc_c42h24_0pent_3509,c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2c4ccccc4ccc2c1c1c2ccccc2c2ccccc2c31,aaa(a())la,2,4,1,1,0,0.1666666666666666,0,10,-5.376,-1.871,3.506,0.104,-43887.703,-43881.328,-43888.613,-0.91,6.374
hc_c42h24_0pent_5757,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c3c4ccccc4ccc3c3ccccc3c21,lla()aa()a,2,4,2,1,0,0.3333333333333333,0,10,-5.117,-2.201,2.916,0.243,-43887.505,-43881.358,-43888.701,-1.196,6.147
hc_c38h22_0pent_883,c1ccc2cc3c(cc2c1)c1ccc2c4ccccc4ccc2c1c1c2ccccc2c2ccccc2c31,aaa(l)a(),2,3,1,1,0,0.2,0,9,-5.319,-1.919,3.4,0.103,-39712.331,-39705.965,-39713.235,-0.904,6.366
hc_c34h20_0pent_71,c1ccc2c(c1)ccc1c2ccc2c3c4ccccc4ccc3c3ccc4ccccc4c3c12,aa(a)aa,1,5,0,0,0,0.0,0,8,-5.515,-1.758,3.757,0.268,-35537.302,-35530.688,-35537.997,-0.695,6.614
hc_c42h24_0pent_5580,c1ccc2c(c1)ccc1c3cc4cc5c(ccc6c7ccccc7c7c8ccccc8ccc7c56)cc4cc3ccc21,aallaa()a,1,3,2,1,0,0.2857142857142857,0,10,-5.03,-2.295,2.736,0.159,-43887.811,-43881.757,-43889.109,-1.298,6.054
hc_c42h24_0pent_5180,c1ccc2cc3cc4c(ccc5cc6c(ccc7c8ccc9ccccc9c8c8ccccc8c67)cc54)cc3cc2c1,llalaa()a,1,3,2,1,1,0.4285714285714285,1,10,-5.142,-2.206,2.936,0.185,-43887.85,-43881.653,-43889.036,-1.186,6.197
hc_c38h22_0pent_1262,c1ccc2c(c1)ccc1c3cc4cc5c(ccc6ccc7c8ccccc8ccc7c65)cc4cc3ccc21,aallaaa,0,3,2,1,0,0.2857142857142857,0,9,-5.084,-2.253,2.831,0.098,-39712.929,-39706.783,-39714.149,-1.22,6.147
hc_c42h24_0pent_1525,c1ccc2c(c1)ccc1cc3ccc4ccc5c(ccc6c7ccc8ccccc8c7c7ccccc7c56)c4c3cc12,aa()aaala,1,5,1,1,0,0.1428571428571428,0,10,-5.355,-1.951,3.404,0.153,-43887.577,-43881.21,-43888.546,-0.969,6.367
hc_c42h24_0pent_2980,c1ccc2cc3c(ccc4c3ccc3c5cc6ccccc6cc5c5ccc6c7ccccc7ccc6c5c43)cc2c1,laaa(l)aa,1,3,1,2,0,0.2857142857142857,0,10,-5.399,-1.904,3.495,0.185,-43887.966,-43881.567,-43888.896,-0.929,6.399
hc_c42h24_0pent_661,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4c5ccccc5ccc4c4c5ccccc5ccc4c3c12,aa(a)a()aa,2,6,0,0,0,0.0,0,10,-5.413,-1.867,3.545,0.191,-43887.048,-43880.654,-43887.977,-0.929,6.394
hc_c42h24_0pent_4157,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccccc3c3cc4c(ccc5ccccc54)cc3c21,ala()aa()l,2,3,1,2,0,0.3333333333333333,0,10,-5.471,-1.814,3.656,0.05,-43888.074,-43881.602,-43888.901,-0.827,6.473
hc_c42h24_0pent_4841,c1ccc2c(c1)ccc1ccc3c(ccc4ccc5cc6cc7c8ccccc8c8ccccc8c7cc6cc5c43)c12,a()llaaaa,1,4,2,1,0,0.2857142857142857,0,10,-5.166,-2.179,2.986,0.081,-43887.888,-43881.697,-43889.068,-1.18,6.191
hc_c42h24_0pent_747,c1ccc2cc3c(ccc4ccc5ccc6ccc7ccc8c9ccc%10ccccc%10c9ccc8c7c6c5c43)cc2c1,aaaaaaal,0,7,1,1,0,0.125,0,10,-5.223,-1.958,3.265,0.032,-43887.295,-43880.884,-43888.15,-0.854,6.411
hc_c42h24_0pent_3820,c1ccc2cc3c(ccc4cc5ccc6c7cc8ccc9c%10ccccc%10ccc9c8cc7ccc6c5cc43)cc2c1,aalaalal,0,2,1,3,0,0.375,1,10,-5.274,-2.04,3.234,0.14,-43888.569,-43882.307,-43889.649,-1.08,6.262
hc_c34h20_0pent_291,c1ccc2cc3c(ccc4c3ccc3ccc5cc6c(ccc7ccccc76)cc5c34)cc2c1,alaaal,0,3,1,2,0,0.3333333333333333,0,8,-5.351,-1.922,3.429,0.115,-35537.752,-35531.326,-35538.634,-0.882,6.426
hc_c42h24_0pent_4835,c1ccc2c(c1)ccc1c3cc4cc5ccc6ccc7c(ccc8ccc9ccccc9c87)c6c5cc4cc3ccc21,aallaaaa,0,4,2,1,0,0.25,0,10,-5.059,-2.273,2.785,0.065,-43887.845,-43881.769,-43889.126,-1.281,6.076
hc_c42h24_0pent_3515,c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccc6ccc7ccccc7c6c5c5ccccc5c4c3cc12,aaa()a()la,2,4,1,1,0,0.1666666666666666,0,10,-5.286,-1.889,3.397,0.186,-43887.468,-43881.194,-43888.389,-0.922,6.274
hc_c42h24_0pent_430,c1ccc2c(c1)ccc1c3ccc4c5ccccc5c5ccc6ccccc6c5c4c3c3c4ccccc4ccc3c21,aa(a)aa()a,2,6,0,0,0,0.0,0,10,-5.428,-1.797,3.632,0.184,-43887.243,-43880.756,-43888.002,-0.759,6.487
hc_c42h24_0pent_5136,c1ccc2cc3cc4c(ccc5cc6cc7ccc8ccc9ccc%10ccccc%10c9c8c7cc6cc54)cc3cc2c1,aaallall,0,3,2,2,0,0.5,1,10,-5.137,-2.158,2.979,0.278,-43887.73,-43881.599,-43888.914,-1.184,6.131
hc_c42h24_0pent_6222,c1ccc2cc3c(ccc4c5ccccc5c5cc6cc7cc8ccc9ccccc9c8cc7cc6cc5c34)cc2c1,laa()llla,1,2,3,1,1,0.5714285714285714,0,10,-4.867,-2.471,2.396,0.099,-43887.876,-43882.009,-43889.367,-1.491,5.867
hc_c38h22_0pent_145,c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3c3ccc4ccc5ccccc5c4c3c12,aaa(a)aa,1,6,0,0,0,0.0,0,9,-5.427,-1.78,3.648,0.158,-39712.27,-39705.794,-39713.03,-0.759,6.476
hc_c42h24_0pent_2955,c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c5ccc5ccc6c7ccccc7ccc6c54)cc3ccc21,aaaaalaa,0,5,1,1,0,0.125,0,10,-5.351,-1.94,3.41,0.093,-43888.377,-43882.003,-43889.328,-0.951,6.374
hc_c34h20_0pent_86,c1ccc2cc3c(ccc4c5ccccc5c5ccc6cc7ccccc7cc6c5c34)cc2c1,laa()al,1,3,1,2,0,0.4,0,8,-5.204,-1.971,3.233,0.032,-35537.262,-35530.975,-35538.17,-0.908,6.286
hc_c38h22_0pent_1355,c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4ccc5ccc6ccccc6c5c4cc2cc13,aalla()l,1,2,2,1,1,0.5,0,9,-5.195,-2.17,3.025,0.059,-39712.908,-39706.635,-39714.036,-1.128,6.273
hc_c34h20_0pent_379,c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6ccc7ccccc7c65)c4cc3cc12,allaaa,0,3,2,1,0,0.3333333333333333,0,8,-5.137,-2.187,2.95,0.211,-35537.676,-35531.435,-35538.79,-1.114,6.241
hc_c42h24_0pent_3406,c1ccc2c(c1)ccc1c2ccc2c3cc4c5ccccc5c5ccc6ccccc6c5c4cc3c3ccccc3c12,aaa()la()a,2,3,1,1,0,0.1666666666666666,0,10,-5.425,-1.842,3.583,0.213,-43888.069,-43881.643,-43888.946,-0.877,6.426
hc_c42h24_0pent_1780,c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccccc2c1c1cc2c4ccccc4c4ccccc4c2cc31,a()la(a)la,2,2,1,2,0,0.3333333333333333,0,10,-5.409,-1.864,3.545,0.141,-43888.398,-43881.985,-43889.291,-0.893,6.413
hc_c42h24_0pent_1413,c1ccc2c(c1)ccc1c2ccc2ccc3cc4ccc5c(ccc6ccc7ccc8ccccc8c7c65)c4cc3c21,aaalaaaa,0,4,1,1,0,0.125,0,10,-5.346,-1.924,3.422,0.182,-43887.854,-43881.474,-43888.787,-0.933,6.38
hc_c42h24_0pent_4396,c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6ccc7ccccc7c6c54)cc3c3c4ccccc4ccc3c21,aa(a)laaa,1,3,1,1,0,0.1428571428571428,0,10,-5.231,-1.989,3.242,0.273,-43887.454,-43881.181,-43888.438,-0.984,6.273
hc_c38h22_0pent_12,c1ccc2c(c1)ccc1ccc3ccc4c5ccc6ccccc6c5c5c6ccccc6ccc5c4c3c12,aa(a)aaa,1,6,0,0,0,0.0,0,9,-5.399,-1.79,3.609,0.232,-39711.869,-39705.416,-39712.614,-0.745,6.453
hc_c42h24_0pent_3173,c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5c4ccc4c6ccccc6c6ccccc6c45)c3cc12,a()aaa()la,2,4,1,1,0,0.1666666666666666,0,10,-5.375,-1.843,3.532,0.071,-43888.11,-43881.737,-43888.985,-0.876,6.372
hc_c42h24_0pent_3792,c1ccc2cc3c(ccc4c5cc6c(ccc7c6ccc6c8cc9ccccc9cc8ccc67)cc5ccc34)cc2c1,laalaaal,0,3,1,3,0,0.375,0,10,-5.237,-2.093,3.143,0.131,-43888.422,-43882.183,-43889.56,-1.138,6.239
hc_c42h24_0pent_339,c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5c6ccccc6c6ccc7ccccc7c6c5c4ccc3c21,aa()aaaaa,1,7,0,0,0,0.0,0,10,-5.444,-1.729,3.715,0.131,-43887.809,-43881.364,-43888.569,-0.76,6.445
hc_c34h20_0pent_362,c1ccc2cc3cc4c5cc6ccccc6cc5c5cc6ccccc6cc5c4cc3cc2c1,lla(l)l,1,1,2,1,1,0.8,0,8,-5.221,-2.178,3.043,0.021,-35537.765,-35531.4,-35538.849,-1.084,6.365
hc_c42h24_0pent_2388,c1ccc2c(c1)ccc1c3cc4c(ccc5cc6c(ccc7c6ccc6ccc8ccccc8c67)cc54)cc3ccc21,aaalalaa,0,3,1,2,0,0.25,1,10,-5.402,-1.866,3.536,0.136,-43888.394,-43882.004,-43889.314,-0.92,6.39
hc_c42h24_0pent_4527,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2c4ccccc4ccc2c2c4ccccc4ccc2c31,aa(a)a(l)a,2,4,1,1,0,0.1666666666666666,0,10,-5.222,-2.015,3.207,0.195,-43887.185,-43880.959,-43888.235,-1.05,6.226
hc_c42h24_0pent_3490,c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccc2ccccc2c1c1c2ccccc2c2ccccc2c41,a()a(a)ala,2,4,1,1,0,0.1666666666666666,0,10,-5.355,-1.942,3.413,0.319,-43887.227,-43880.835,-43888.177,-0.951,6.392
hc_c42h24_0pent_3833,c1ccc2cc3c(ccc4cc5c6ccccc6c6c7cc8ccccc8cc7c7ccccc7c6c5cc43)cc2c1,la()a()lal,2,2,1,3,0,0.5,1,10,-5.254,-1.999,3.255,0.172,-43887.748,-43881.51,-43888.8,-1.052,6.238
hc_c42h24_0pent_3187,c1ccc2cc3c(ccc4c3ccc3c4c4ccccc4c4c5ccccc5c5c6ccccc6ccc5c34)cc2c1,aa()a()aal,2,5,1,1,0,0.1666666666666666,0,10,-5.313,-1.954,3.359,0.21,-43887.137,-43880.809,-43888.118,-0.981,6.327
hc_c34h20_0pent_199,c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5ccc6ccccc6c5c34)cc12,aa()ala,1,3,1,1,0,0.2,0,8,-5.322,-1.873,3.449,0.127,-35537.52,-35531.095,-35538.312,-0.792,6.426
hc_c38h22_0pent_1373,c1ccc2cc3c(ccc4cc5cc6c(ccc7ccc8ccc9ccccc9c8c76)cc5cc43)cc2c1,aaallal,0,3,2,1,1,0.4285714285714285,1,9,-5.129,-2.152,2.977,0.165,-39712.63,-39706.43,-39713.741,-1.111,6.201
hc_c42h24_0pent_5381,c1ccc2c(c1)ccc1cc3ccc4cc5cc6c(ccc7ccc8c9ccccc9ccc8c76)cc5cc4c3cc12,aaallala,0,3,2,1,1,0.375,1,10,-5.162,-2.197,2.965,0.138,-43888.264,-43882.079,-43889.463,-1.199,6.185
hc_c34h20_0pent_420,c1ccc2cc3cc4cc5c(ccc6ccc7cc8ccccc8cc7c65)cc4cc3cc2c1,laalll,0,2,3,1,1,0.6666666666666666,0,8,-4.748,-2.608,2.14,0.035,-35537.14,-35531.298,-35538.68,-1.54,5.842
hc_c42h24_0pent_5870,c1ccc2c(c1)ccc1cc3c(ccc4c5cc6cc7c(ccc8c9ccccc9ccc78)cc6cc5ccc34)cc12,aallaala,0,2,2,1,1,0.375,0,10,-5.035,-2.321,2.713,0.197,-43888.455,-43882.418,-43889.802,-1.347,6.036
hc_c42h24_0pent_2921,c1ccc2cc3c(ccc4c5ccccc5c5c6ccc7cc8c(ccc9ccccc98)cc7c6ccc5c34)cc2c1,laa()aala,1,4,1,2,0,0.2857142857142857,0,10,-5.234,-2.076,3.158,0.282,-43887.928,-43881.692,-43889.028,-1.1,6.236
hc_c42h24_0pent_1785,c1ccc2c(c1)ccc1cc3c4cc5ccc6ccc7ccc8ccccc8c7c6c5cc4c4ccccc4c3cc12,aaala()la,1,3,1,2,0,0.2857142857142857,0,10,-5.463,-1.851,3.612,0.308,-43888.156,-43881.668,-43889.011,-0.855,6.488
hc_c38h22_0pent_1554,c1ccc2cc3cc4c(cc3cc2c1)c1c2ccccc2ccc1c1ccc2ccc3ccccc3c2c14,lla(a)aa,1,4,2,1,0,0.3333333333333333,0,9,-5.003,-2.218,2.784,0.188,-39712.363,-39706.264,-39713.524,-1.161,6.099
hc_c42h24_0pent_5549,c1ccc2c(c1)ccc1c3cc4cc5c(cc4cc3ccc21)c1ccc2ccccc2c1c1c2ccccc2ccc51,aa(a)llaa,1,3,2,1,0,0.2857142857142857,0,10,-5.102,-2.229,2.873,0.097,-43887.914,-43881.814,-43889.166,-1.252,6.099
hc_c42h24_0pent_2162,c1ccc2cc3c(cc2c1)c1cc2ccc4c5ccccc5ccc4c2cc1c1c2ccc4ccccc4c2ccc31,aaa(l)laa,1,3,1,2,0,0.2857142857142857,0,10,-5.391,-1.85,3.541,0.114,-43888.325,-43881.95,-43889.232,-0.907,6.374
hc_c42h24_0pent_2464,c1ccc2cc3c(cc2c1)c1cc2c(ccc4cc5c(ccc6ccccc65)cc42)cc1c1c2ccccc2ccc31,la(a)lala,1,2,1,3,0,0.4285714285714285,1,10,-5.361,-1.952,3.41,0.072,-43888.328,-43881.974,-43889.321,-0.994,6.353
hc_c38h22_0pent_1350,c1ccc2cc3c(cc2c1)c1cc2cc4ccc5ccccc5c4cc2cc1c1c2ccccc2ccc31,alla(l)a,1,1,2,1,1,0.5,0,9,-5.206,-2.096,3.11,0.102,-39712.901,-39706.657,-39713.977,-1.076,6.244
hc_c38h22_0pent_1258,c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6c7ccccc7c7ccccc7c6c54)cc3cc12,allaaa(),1,3,2,1,0,0.3333333333333333,0,9,-5.108,-2.172,2.936,0.065,-39712.681,-39706.472,-39713.789,-1.108,6.21
hc_c38h22_0pent_990,c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2cc4c(ccc5ccccc54)cc2ccc31,aa(l)ala,1,2,1,2,0,0.3333333333333333,0,9,-5.219,-2.026,3.192,0.277,-39712.688,-39706.426,-39713.686,-0.999,6.262
hc_c38h22_0pent_1615,c1ccc2cc3c(ccc4cc5cc6cc7ccc8ccc9ccccc9c8c7cc6cc5cc43)cc2c1,lalllaa,0,2,3,1,1,0.5714285714285714,1,9,-4.902,-2.466,2.436,0.19,-39712.674,-39706.725,-39714.12,-1.446,5.949
hc_c42h24_0pent_5219,c1ccc2cc3c(ccc4cc5cc6ccc7cc8c(ccc9cc%10ccccc%10cc98)cc7c6cc5cc43)cc2c1,lallalal,0,1,2,1,1,0.625,3,10,-5.201,-2.162,3.038,0.16,-43888.427,-43882.254,-43889.637,-1.211,6.173
hc_c42h24_0pent_365,c1ccc2c(c1)ccc1c2ccc2c1ccc1c3c4ccc5ccccc5c4ccc3c3c4ccccc4ccc3c21,aaaa(a)aa,1,7,0,0,0,0.0,0,10,-5.423,-1.873,3.55,0.144,-43887.749,-43881.336,-43888.673,-0.924,6.413
hc_c42h24_0pent_2638,c1ccc2c(c1)ccc1ccc3c4c5cc6c7ccccc7c7ccccc7c6cc5ccc4c4ccccc4c3c12,aaa()ala(),2,4,1,1,0,0.1666666666666666,0,10,-5.349,-1.947,3.402,0.095,-43887.738,-43881.38,-43888.703,-0.965,6.359
hc_c42h24_0pent_1822,c1ccc2c(c1)ccc1cc3c4ccccc4c4cc5c6ccccc6c6c7ccccc7ccc6c5cc4c3cc12,aa()la()la,2,2,1,2,0,0.3333333333333333,0,10,-5.522,-1.766,3.756,0.064,-43888.381,-43881.851,-43889.174,-0.793,6.53
hc_c42h24_0pent_1309,c1ccc2cc3c(cc2c1)c1c2ccc4ccccc4c2ccc1c1c2c4ccccc4ccc2c2ccccc2c31,aaa(l)a()a,2,3,1,1,0,0.1666666666666666,0,10,-5.22,-1.986,3.234,0.232,-43887.593,-43881.368,-43888.611,-1.018,6.224
hc_c42h24_0pent_484,c1ccc2c(c1)ccc1ccc3c4ccc5c6c7ccccc7ccc6c6c7ccccc7ccc6c5c4ccc3c12,aaaaa(a)a,1,7,0,0,0,0.0,0,10,-5.477,-1.82,3.658,0.21,-43887.475,-43880.997,-43888.344,-0.868,6.478
hc_c42h24_0pent_6614,c1ccc2cc3c(ccc4cc5cc6cc7cc8c9ccccc9c9ccccc9c8cc7cc6cc5cc43)cc2c1,a()llllal,1,1,4,1,1,0.7142857142857143,1,10,-4.777,-2.636,2.141,0.168,-43888.035,-43882.254,-43889.689,-1.654,5.781
hc_c42h24_0pent_4062,c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccc4c5ccccc5ccc4c2c1c1ccc2ccccc2c31,aaaa(a)la,1,5,1,1,0,0.1428571428571428,0,10,-5.317,-1.96,3.357,0.117,-43887.802,-43881.477,-43888.791,-0.989,6.325
hc_c42h24_0pent_2220,c1ccc2cc3c(cc2c1)c1ccccc1c1cc2c(ccc4c2ccc2ccc5c6ccccc6ccc5c24)cc31,la()laaaa,1,4,1,2,0,0.2857142857142857,0,10,-5.473,-1.873,3.599,0.121,-43888.324,-43881.849,-43889.242,-0.917,6.475
hc_c42h24_0pent_2124,c1ccc2c(c1)ccc1cc3c4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc4c4ccccc4c3cc12,ala()laaa,1,3,1,2,0,0.2857142857142857,0,10,-5.5,-1.823,3.677,0.111,-43888.416,-43881.918,-43889.277,-0.862,6.497
hc_c42h24_0pent_5011,c1ccc2cc3cc4c(ccc5cc6ccc7cc8cc9ccc%10ccccc%10c9cc8cc7c6cc54)cc3cc2c1,allalall,0,1,2,2,1,0.625,2,10,-5.049,-2.328,2.721,0.252,-43888.281,-43882.253,-43889.654,-1.373,6.029
hc_c34h20_0pent_79,c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3c3c4ccccc4ccc3c12,aa(a)aa,1,5,0,0,0,0.0,0,8,-5.422,-1.801,3.621,0.073,-35537.155,-35530.649,-35537.912,-0.756,6.506
hc_c38h22_0pent_1495,c1ccc2cc3c(ccc4c5cc6cc7c(ccc8ccc9ccccc9c87)cc6cc5ccc34)cc2c1,aallaal,0,2,2,1,1,0.4285714285714285,0,9,-4.993,-2.345,2.648,0.077,-39712.784,-39706.754,-39714.124,-1.34,6.03
hc_c30h18_0pent_85,c1ccc2c(c1)ccc1ccc3cc4c5ccccc5c5ccccc5c4cc3c12,a()laa,1,2,1,1,0,0.25,0,7,-5.49,-1.814,3.676,0.058,-31362.579,-31355.912,-31363.247,-0.668,6.667
hc_c42h24_0pent_5548,c1ccc2c(c1)ccc1c3cc4cc5c6ccc7ccccc7c6c6ccc7ccccc7c6c5cc4cc3ccc21,aa(a)llaa,1,3,2,1,0,0.2857142857142857,0,10,-5.075,-2.247,2.828,0.211,-43887.862,-43881.785,-43889.134,-1.273,6.077
hc_c42h24_0pent_6356,c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3ccc4ccccc4c3c2cc51,aala()lll,1,2,3,1,1,0.5714285714285714,0,10,-4.894,-2.48,2.414,0.138,-43887.921,-43881.944,-43889.351,-1.43,5.977
hc_c42h24_0pent_3196,c1ccc2cc3c(ccc4c3ccc3c5ccc6c7cc8ccccc8cc7ccc6c5c5ccccc5c43)cc2c1,laaa()aal,1,5,1,2,0,0.2857142857142857,0,10,-5.369,-1.965,3.404,0.158,-43887.942,-43881.61,-43888.981,-1.039,6.331
hc_c38h22_0pent_317,c1ccc2cc3c(ccc4c5ccc6cc7ccccc7cc6c5c5cc6ccccc6cc5c34)cc2c1,laa(l)al,1,2,1,3,0,0.5,0,9,-5.05,-2.245,2.805,0.091,-39712.499,-39706.413,-39713.733,-1.235,6.086
hc_c42h24_0pent_5173,c1ccc2cc3cc4c(ccc5cc6c(ccc7c8cc9c(ccc%10ccccc%109)cc8ccc67)cc54)cc3cc2c1,llalaala,0,2,2,1,1,0.5,1,10,-5.153,-2.21,2.944,0.201,-43888.399,-43882.196,-43889.609,-1.21,6.203
hc_c38h22_0pent_979,c1ccc2c(c1)ccc1cc3c(ccc4c5cc6ccc7ccc8ccccc8c7c6cc5ccc34)cc12,alaalaa,0,2,1,2,0,0.2857142857142857,0,9,-5.237,-2.064,3.173,0.085,-39713.094,-39706.82,-39714.154,-1.059,6.275
hc_c42h24_0pent_6561,c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccc2ccccc2c1c1ccc2ccc3ccccc3c2c51,aaa(a)lll,1,4,3,1,0,0.4285714285714285,0,10,-4.784,-2.514,2.27,0.159,-43887.317,-43881.485,-43888.816,-1.499,5.832
hc_c42h24_0pent_4937,c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7c8ccccc8c8ccccc8c7cc6cc5c34)cc2c1,a()llaaal,1,3,2,1,1,0.4285714285714285,0,10,-5.213,-2.152,3.061,0.122,-43888.142,-43881.917,-43889.302,-1.159,6.226
hc_c42h24_0pent_3186,c1ccc2cc3c(ccc4c3ccc3c4ccc4c5c6ccccc6ccc5c5c6ccccc6ccc5c34)cc2c1,aa(a)aaal,1,6,1,1,0,0.1428571428571428,0,10,-5.319,-1.946,3.374,0.233,-43887.616,-43881.262,-43888.595,-0.979,6.354
